segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
e71f9239-31d1-4f80-b87e-3b2fbddc67b1,6.041667,6.041667,6.05,REM,anxious,0.949,0.4968,LLM_FALLBACK,,1520.0,TEMPLATE_REM,0.9148,0.076,0.0222,0.2906,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 6.042h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d124e0d8-032a-4c22-9d68-61ce316cb05a,6.05,6.05,6.058333,REM,melancholic,0.98,0.4884,LLM_FALLBACK,,1514.0,TEMPLATE_REM,0.8513,0.0547,0.0105,0.3582,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 6.050h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
67d9e8c0-e2d0-4f00-bed5-f5b112ab706e,6.058333,6.058333,6.066667,REM,fearful,0.978,0.4874,LLM_FALLBACK,BIZARRENESS_PEAK,1516.0,TEMPLATE_REM,0.905,0.0095,0.0614,0.3073,"In this REM interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 6.058h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
671135ec-e208-49bb-a8ea-3d694efef5a3,6.066667,6.066667,6.075,REM,serene,0.98,0.5033,LLM_FALLBACK,,1520.0,TEMPLATE_REM,0.9096,0.0393,0.032,0.3154,"In this REM interval, a serene dream image unfolds around shifting memory fragments and sensory distortions. At 6.067h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with serene imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
579c998b-fc29-421e-aaf6-ab81a36ae583,6.075,6.075,6.083333,REM,serene,0.913,0.503,LLM_FALLBACK,,1514.0,TEMPLATE_REM,0.8517,0.048,0.065,0.3229,"In this REM interval, a serene dream image unfolds around shifting memory fragments and sensory distortions. At 6.075h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with serene imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
7af6844e-8a1a-4ee8-b155-fd8c3b0ff277,6.083333,6.083333,6.091667,REM,serene,0.948,0.5429,LLM_FALLBACK,,1512.0,TEMPLATE_REM,0.9187,0.0293,0.0735,0.3013,"In this REM interval, a serene dream image unfolds around shifting memory fragments and sensory distortions. At 6.083h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with serene imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
ef57ea8a-8cf6-4bb8-a62b-f478682a3826,6.091667,6.091667,6.1,REM,anxious,0.978,0.5469,LLM_FALLBACK,,1513.0,TEMPLATE_REM,0.9557,0.076,0.0392,0.3381,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 6.092h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
18101cc4-f1e0-489c-8378-7f13c9f9f198,6.1,6.1,6.108333,REM,melancholic,0.97,0.5647,LLM_FALLBACK,,1519.0,TEMPLATE_REM,0.9072,0.046,0.0096,0.3262,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 6.100h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
569452c9-89d9-4979-afb3-e8417da2ffd4,6.108333,6.108333,6.116667,REM,joyful,0.913,0.5957,LLM_FALLBACK,,1521.0,TEMPLATE_REM,0.8999,0.0297,0.0635,0.3498,"In this REM interval, a joyful dream image unfolds around shifting memory fragments and sensory distortions. At 6.108h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with joyful imagery.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
b4e0fa11-27f5-46f9-8bad-b881d5a3f0ed,6.116667,6.116667,6.125,REM,anxious,0.937,0.6285,LLM_FALLBACK,,1518.0,TEMPLATE_REM,0.9297,0.0557,0.0347,0.3211,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 6.117h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
802fad05-f17e-49cb-aa50-505f5d2120e8,6.125,6.125,6.133333,REM,fearful,0.953,0.6668,LLM_FALLBACK,,1512.0,TEMPLATE_REM,0.8818,0.0439,0.0261,0.2967,"In this REM interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 6.125h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8ad67f85-5574-4a7d-82b6-1ba8f98b59c8,6.133333,6.133333,6.141667,REM,anxious,0.927,0.6729,LLM_FALLBACK,LUCIDITY_THRESHOLD,1511.0,TEMPLATE_REM,0.8941,0.0413,0.057,0.3519,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 6.133h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
aa835d82-0393-4c92-a2c3-ecc45b9b0cba,6.141667,6.141667,6.15,REM,fearful,0.98,0.7118,LLM_FALLBACK,,1522.0,TEMPLATE_REM,0.8504,0.0463,0.0339,0.3293,"In this REM interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 6.142h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0e8ff871-04c9-4ea6-a6ae-e143b6558165,6.15,6.15,6.158333,REM,anxious,0.946,0.7382,LLM_FALLBACK,,1517.0,TEMPLATE_REM,0.883,0.0536,0.0721,0.3533,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 6.150h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
68ba3bdb-557f-467c-823c-11fc0856ec9b,6.158333,6.158333,6.166667,REM,anxious,0.933,0.75,LLM_FALLBACK,,1521.0,TEMPLATE_REM,0.8686,0.0359,0.0315,0.3085,"In this REM interval, a anxious dream image unfolds around shifting memory fragments and sensory distortions. At 6.158h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with anxious imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
fda75c52-c160-4d39-b4b7-b5a20a6e1e18,6.166667,6.166667,6.175,REM,melancholic,0.975,0.75,LLM_FALLBACK,,1510.0,TEMPLATE_REM,0.8852,0.0747,0.0546,0.3269,"In this REM interval, a melancholic dream image unfolds around shifting memory fragments and sensory distortions. At 6.167h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with melancholic imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4432f661-99a9-40a4-8110-a0a903420c0f,6.175,6.175,6.183333,REM,fearful,0.943,0.75,LLM_FALLBACK,,1513.0,TEMPLATE_REM,0.9008,0.0794,0.0544,0.3717,"In this REM interval, a fearful dream image unfolds around shifting memory fragments and sensory distortions. At 6.175h, the scene reforms with altered perspective. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures",REM segment with fearful imagery.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
689f58d3-e5dc-4bfe-8f45-361fa2d607f9,6.183333,6.183333,6.191667,N1,curious,0.5,,TEMPLATE,,,n1_any_01,0.5219,0.3287,0.2789,0.3484,"I pass through short-lived scenes where objects, voices, and body sensations overlap in unstable combinations, creating the unmistakable feeling of transition; the imagery is brief and porous, allowing waking reality and dream logic to coexist for a few uncertain moments.",A curious dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
cbb81d94-b158-40e5-a274-bf2339e18ecd,6.191667,6.191667,6.2,N1,curious,0.5,,TEMPLATE,,,n1_curious_01,0.52,0.2864,0.2955,0.3765,"Every small image arrives like a clue from an unknown narrative: a map corner, a stranger's smile, a stairwell that bends unexpectedly; I remain lightly alert, examining each fragment before it disappears, intrigued by how quickly the dream keeps rewriting itself.",A curious dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0f3011cd-66ab-44c0-bf38-b13c1ace3224,6.2,6.2,6.208333,N1,melancholic,0.5,,TEMPLATE,,,n1_melancholic_01,0.46,0.2844,0.3004,0.3541,"I drift through dim fragments of remembered places, each one softened by distance and loss, as if the dream is testing old rooms for emotional echoes; everything is quiet, unfinished, and tenderly sad, with details fading before meaning can fully settle.",A melancholic dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
37bd85dc-51b9-425e-b7a7-92454d79843a,6.208333,6.208333,6.216667,N1,fearful,0.5,,TEMPLATE,,,n1_any_01,0.5318,0.2813,0.2901,0.3626,"I pass through short-lived scenes where objects, voices, and body sensations overlap in unstable combinations, creating the unmistakable feeling of transition; the imagery is brief and porous, allowing waking reality and dream logic to coexist for a few uncertain moments.",A fearful dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
00352708-f4eb-4a05-b4c8-217eb82dd7d5,6.216667,6.216667,6.225,N1,anxious,0.5,,TEMPLATE,,,n1_anxious_01,0.5135,0.3082,0.3317,0.3658,"A mild tension rides each flicker of imagery as doorframes tilt and shadows expand just before I can inspect them, then snap away; the scene feels unfinished, yet my body senses a warning signal that keeps me suspended in uncertain, shallow descent.",A anxious dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bd06a55b-c6ce-4aae-87bd-33bad748d9d2,6.225,6.225,6.233333,N1,fearful,0.5,,TEMPLATE,,,n1_fearful_01,0.5035,0.3016,0.3014,0.3716,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear, a silhouette in the hallway, the sensation of falling without movement; each image vanishes instantly, leaving a lingering fear that colors the next transition. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A fearful dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
9286e99e-2c53-4d23-8b06-4525c90e6993,6.233333,6.233333,6.241667,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4871,0.251,0.2829,0.375,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4a1adcba-f16c-4a98-b707-3aed61c391ac,6.241667,6.241667,6.25,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4131,0.2618,0.3151,0.3733,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bb98eee6-b4b5-40cc-905c-458e4e4430b7,6.25,6.25,6.258333,N2,curious,0.45,,TEMPLATE,,,n2_curious_01,0.4269,0.2992,0.2939,0.372,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure while quietly reshaping the rules underneath.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c310a0d9-35af-441a-92be-9ba941d6b92e,6.258333,6.258333,6.266667,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4667,0.2659,0.257,0.3939,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
57ab8ee7-11f5-4368-9161-6de4b3ec507e,6.266667,6.266667,6.275,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.4262,0.2715,0.3007,0.4233,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
106d6608-a5b0-4de5-939b-961afb409849,6.275,6.275,6.283333,N2,curious,0.45,,TEMPLATE,,,n2_any_01,0.4533,0.2931,0.2825,0.4089,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
332fdd89-6c08-494c-8f1b-c5bc7b52551c,6.283333,6.283333,6.291667,N2,joyful,0.45,,TEMPLATE,,,n2_joyful_01,0.4438,0.2761,0.2913,0.4221,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into a sustained positive mood. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
84828bba-ab6b-4f3b-a5b1-91c5674c075b,6.291667,6.291667,6.3,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4664,0.2906,0.2637,0.4071,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
da567231-b267-42b0-aec2-4a5263c758e1,6.3,6.3,6.308333,N2,joyful,0.45,,TEMPLATE,,,n2_joyful_01,0.4549,0.3013,0.2719,0.416,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into a sustained positive mood. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
5e7418a1-438c-4a49-b8ab-ca7c86c8336b,6.308333,6.308333,6.316667,N2,curious,0.45,,TEMPLATE,,,n2_curious_01,0.4342,0.3045,0.2983,0.4217,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure while quietly reshaping the rules underneath.",A curious dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
2c875dc6-a61b-4f37-819d-38942d4cf6a1,6.316667,6.316667,6.325,N2,melancholic,0.45,,TEMPLATE,,,n2_any_01,0.4301,0.2862,0.2356,0.4458,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4bf07623-aa5c-4d37-bed4-ae4e24ae4310,6.325,6.325,6.333333,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4564,0.2551,0.2765,0.3994,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3ecb136e-13da-4ec6-af7b-76b20df2f52a,6.333333,6.333333,6.341667,N2,joyful,0.45,,TEMPLATE,,,n2_any_01,0.4703,0.3156,0.3162,0.4216,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
4cd05c7d-ead5-447f-b639-88fb62ffa4ac,6.341667,6.341667,6.35,N2,curious,0.45,,TEMPLATE,,,n2_curious_01,0.4748,0.2877,0.3174,0.406,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure while quietly reshaping the rules underneath.",A curious dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
59742e5f-1e24-4139-9b49-ad3785434da7,6.35,6.35,6.358333,N2,serene,0.45,,TEMPLATE,,,n2_any_01,0.4834,0.2852,0.2266,0.4295,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A serene dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
8e59e422-ee1d-427e-9dbc-7a90c75e21d9,6.358333,6.358333,6.366667,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.453,0.2562,0.2576,0.5057,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
862f16a8-bb8f-4bdb-bc4e-530297438a14,6.366667,6.366667,6.375,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4335,0.2885,0.2466,0.4588,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ecef379a-5350-4420-bb4c-79a154a24841,6.375,6.375,6.383333,N2,joyful,0.45,,TEMPLATE,,,n2_joyful_01,0.4235,0.2465,0.2546,0.4735,"The dream offers bright, coherent moments across streets, rooms, and gatherings where each interaction feels welcoming and lightly magical; colors are richer than waking life, and even ordinary gestures carry quiet delight that accumulates into a sustained positive mood. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A joyful dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
90a8e6d1-972b-41f8-9645-c3eddd6d3964,6.383333,6.383333,6.391667,N2,neutral,0.45,,TEMPLATE,,,n2_any_01,0.4563,0.2441,0.2655,0.4869,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A neutral dreamscape at N2 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
2112ef5c-0145-4bec-8a58-7259c0442fb0,6.391667,6.391667,6.4,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4664,0.297,0.2886,0.4613,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
9bf24972-f672-482c-89c7-9a314b13ddeb,6.4,6.4,6.408333,N2,melancholic,0.45,,TEMPLATE,,,n2_any_01,0.4488,0.2624,0.2916,0.4695,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c0901d57-40c3-4b70-9daa-3a338202a3c0,6.408333,6.408333,6.416667,N2,neutral,0.45,,TEMPLATE,,,n2_neutral_01,0.4476,0.2698,0.3011,0.4535,"I move through stitched-together scenes where ordinary settings recur with slight distortions, as if memory is editing itself in place; the narrative advances in stable fragments, and each transition feels smooth enough to maintain continuity without becoming fully vivid. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
21ce347d-7a00-4db2-9ef8-18f280aafa3c,6.416667,6.416667,6.425,N2,anxious,0.45,,TEMPLATE,,,n2_any_01,0.4484,0.2991,0.277,0.4762,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6b825c5e-b359-4782-8ee9-4717c77fa297,6.425,6.425,6.433333,N2,melancholic,0.45,,TEMPLATE,,,n2_melancholic_01,0.449,0.2912,0.2595,0.4966,"I revisit quiet environments tied to old routines, where conversations are incomplete and people fade before we reconnect; the tone is reflective and heavy, with gentle sadness layered over everyday details that feel just out of reach but emotionally significant.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
4f0621e2-ba5f-439c-b8a8-1d841c74db4f,6.433333,6.433333,6.441667,N2,melancholic,0.45,,TEMPLATE,,,n2_any_01,0.4494,0.2919,0.2629,0.4711,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A melancholic dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d48190b7-5909-4639-9713-cdb92152ac3e,6.441667,6.441667,6.45,N2,anxious,0.45,,TEMPLATE,,,n2_anxious_01,0.4452,0.2824,0.2995,0.473,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that pulls me onward. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e5b8be7c-c8b9-4b61-bc5e-4ec2c86f91fa,6.45,6.45,6.458333,N2,neutral,0.45,,TEMPLATE,,,n2_any_01,0.4508,0.2768,0.2893,0.4832,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable scene progression. The imagery keeps unfolding in layered associations, with sensory details, symbolic echoes, and emotional continuity extending the scene until it feels complete rather than abruptly truncated.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
