segment_index,time_hours,start_time_hours,end_time_hours,stage,dominant_emotion,bizarreness_score,lucidity_probability,generation_mode,llm_trigger_type,llm_latency_ms,llm_fallback_reason,template_bank,ach,serotonin,ne,cortisol,narrative,scene_description,active_memory_ids
313a2491-36ce-4728-bdb5-36a65fdfea7c,0.0,0.0,0.008333,N1,fearful,0.363,0.0,TEMPLATE,,,,n1_fearful_01,0.479,0.2969,0.3097,0.3655,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear,.",A fearful dreamscape at N1 depth.,
9e892992-817c-4f91-bdd9-125e5165f6bf,6.091667,6.091667,6.1,REM,anxious,0.98,0.75,LLM,LUCIDITY_THRESHOLD,9296.0,,,0.9225,0.0675,0.0266,0.3034,"The house stretches like a fevered corridor; [childhood_home] pulses. You’re running from a shadow but gravity reverses mid-sprint—floating through falling ceilings. Why are we late? Your voice breaks as you realize: this isn’t panic, it’s lucidity. The school bell rings underwater, and you swim up the walls to find your feet planted in a sky made of glass shards. sensory At 6.092h, the dream shifts around remembered details.",Scene: A child is a cat and walks into a room.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b1bb1b1a-62a5-4a50-b50e-189d1ab507b3,6.1,6.1,6.108333,REM,neutral,0.959,0.75,LLM,LUCIDITY_THRESHOLD,9651.0,,,0.8758,0.0402,0.0271,0.3161,"You wake in [childhood_home], but the hallway twists like a school corridor. You know it’s a dream—so you try to run, yet gravity flips; you fall through time and space. A shadow chases your footsteps, whispering you’re late. The walls breathe, shifting between wood paneling and glass doors, as if reality itself is folding in on you. sensory fragments echo At 6.100h, the dream shifts around remembered details.",A man stands in a silent office; the clock has stopped; the walls are empty; he stares blankly at nothingness.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e2bc0130-a0c5-475a-b4e4-b9d5be97e0f1,6.108333,6.108333,6.116667,REM,anxious,0.98,0.75,LLM,LUCIDITY_THRESHOLD,9529.0,,,0.9237,0.0476,0.0304,0.3273,"Falling through endless school corridors while late for an exam you remember from childhood. You chase a shadowy figure down a spiral staircase that stretches forever. Suddenly, you realize you can fly but panic returns when you forget how to breathe. The corridor walls pulse like heartbeats, and time bends as you try to run yet remain stationary. sensory fragments At 6.108h, the dream shifts around remembered details.","Scene: REM, Anxious, 0.98 Bizarre, 0.75 Lucid.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e2192519-12d2-4288-ba0b-fcd3403ad286,6.116667,6.116667,6.125,REM,joyful,0.98,0.75,LLM,LUCIDITY_THRESHOLD,7754.0,,,0.8974,0.072,0.0798,0.3298,"No_think sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a At 6.117h, the dream shifts around remembered details.",Scene: Flying through a kaleidoscope of glittering shapes and colors in a joyful REM dreamscape with lucid awareness.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
e4a5074c-4fb3-4b3b-aac4-8615ac3680e5,6.125,6.125,6.133333,REM,fearful,0.98,0.75,LLM,LUCIDITY_THRESHOLD,9998.0,,,0.9283,0.0688,0.0431,0.3518,"You are falling down a shifting school corridor labeled [school_corridor], waking up late as walls breathe. Suddenly you realize this is a dream while being chased by your childhood home’s shadow. The floor melts into liquid time and gravity reverses mid-air. You know you can’t be late anymore, standing still in the surreal chaos of memory fragments echoing through a changing environment while sensory textures blend with new symbols and emotional textures At 6.125h, the dream shifts around remembered details.",Scene of a man trapped in a burning house as shadows whisper secrets behind him.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
fbda8a26-dd45-4e1c-9e32-648a984d54ae,6.133333,6.133333,6.141667,REM,melancholic,0.98,0.75,LLM,LUCIDITY_THRESHOLD,11183.0,,,0.8976,0.0354,0.0611,0.3358,"I stood in a shimmering school corridor where my childhood home melted like sugar. As I fell through the ceiling, the walls shifted, revealing a chase that never ended. Time fractured; I saw myself late for everything simultaneously. The air tasted of rain and rusted iron. Realization bloomed mid-air: I knew I was falling in a surreal loop, yet the melancholic urge to run persisted despite knowing it was futile. At 6.133h, the dream shifts around remembered details.","Floating through a dim mist, I gently drift past silent shadows in a melancholic void, lucidly aware of my REM state.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
929dc1ff-8403-4f0a-87f3-78ee04844979,6.141667,6.141667,6.15,REM,neutral,0.969,0.75,LLM,LUCIDITY_THRESHOLD,10361.0,,,0.8968,0.0619,0.0804,0.3602,"The hallway stretches infinitely under my feet, but gravity reverses. I know this is a corridor from childhood, yet I feel chased by clocks that tick backwards. Suddenly, I’m falling through soft water instead of air. The walls whisper school bells and late bus announcements. I realize the dream is slipping away, but the chase continues with strange laughter echoing inside my mind. At 6.142h, the dream shifts around remembered details.",A neutral REM landscape: lucid clarity amidst bizarre details. A quiet yet strangely detailed dreamscape unfolds in soft focus.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b5c75b07-1a93-4395-ae98-effb9dcd9b6b,6.15,6.15,6.158333,REM,neutral,0.944,0.75,LLM,LUCIDITY_THRESHOLD,11445.0,,,0.875,0.0344,0.0871,0.2826,"You wake standing in a school corridor that stretches infinitely upward like a spiraling staircase made of glass. A translucent hand reaches from the wall, offering an apple that vanishes on contact. You try to speak but your voice becomes a flock of birds. The hallway floor turns into liquid mercury, reflecting memories you cannot recall. sensory fragments echo through At 6.150h, the dream shifts around remembered details.",I'm a REM dreamer in neutral state with bizarre scene and lucid clarity of 0.75 level.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
c65d1130-98b5-4500-8622-b7cc01faf7f6,6.158333,6.158333,6.166667,REM,neutral,0.929,0.75,LLM,LUCIDITY_THRESHOLD,9554.0,,,0.8944,0.0673,0.0276,0.3603,"I stood in [school_corridor], clutching a ticking pocket watch. Suddenly, my feet detached and I began falling through endless hallways while chasing late memories. The walls rippled with fractal light as I woke up mid-splash. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures sensory fragments echo through a changing environment At 6.158h, the dream shifts around remembered details.",Scene: A woman in a white dress stands alone on a moonlit balcony with no visible railing or sky above.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
3f5f089f-d803-41f1-ae15-643e0939c27c,6.166667,6.166667,6.175,REM,melancholic,0.967,0.75,LLM,LUCIDITY_THRESHOLD,10962.0,,,0.8663,0.0464,0.0451,0.3248,"The floor dissolved beneath my detached feet as I fell through the [school_corridor], walls rippling with fractal late-light. Time ticked in a pocket watch attached to my falling spine. Suddenly, I remembered childhood home: a house that floated upside down. I watched myself from above, realizing I was chasing memories that never arrived, trapped in an endless, lucid drop of fractured light At 6.167h, the dream shifts around remembered details.",A dark room where floating memories drift like ash; shadows whisper forgotten lullabies in the corners.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
85fc051f-0872-47c8-af88-b1f16b9700a1,6.175,6.175,6.183333,REM,serene,0.966,0.75,LLM,LUCIDITY_THRESHOLD,10450.0,,,0.9057,0.0372,0.0615,0.3526,"The serene hallway of [school_corridor] stretches impossibly wide under a soft, bright_light that hums like a familiar_face’s laugh. I realize—[flying] drifts me upward as childhood_home walls dissolve into fluid, glowing tapestries. Gravity forgets us here; the air tastes of rain and possibility. sensory fragments echo through a changing environment while memory traces keep blending into new symbols and emotional textures At 6.175h, the dream shifts around remembered details.","A calm, lucid dreamer floats through a serene space in a bizarre REM state.",mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
ced0d563-25d1-4f69-be4d-2d00e0de9688,6.183333,6.183333,6.191667,REM,fearful,0.969,0.75,LLM,LUCIDITY_THRESHOLD,11085.0,,,0.8965,0.0632,0.0625,0.3842,"The sky splits open above my childhood home; falling sensation intensifies. A shadowy figure with clock hands for arms chases me through a school corridor that loops endlessly. I am late for something catastrophic. The floor dissolves into water; I run backward on thin air. Suddenly, I see the dreamer’s hand reaching out from inside the nightmare, but I cannot wake up fast enough. Time fractures around my heels as I stumble forward again. At 6.183h, the dream shifts around remembered details.",The woman screamed at the dark figures. The room collapsed into shadow. Fear overwhelmed her mind.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
14fdbfb7-847c-4ce2-8da0-9b85e4ded755,6.191667,6.191667,6.2,REM,melancholic,0.98,0.7059,LLM,LUCIDITY_THRESHOLD,12686.0,,,0.8999,0.0,0.043,0.3424,"As I stand in the endless, rusted corridor of childhood school, I am late for something vital. The walls breathe, whispering secrets of my youth while giant clocks melt into puddles of forgotten time. I feel a cold hand tracing my spine—a phantom presence chasing me through shifting rooms where gravity is optional and memories twist like smoke, pulling me deeper into the surreal labyrinth where falling feels like flying backward into dreams I cannot yet fully remember. At 6.192h, the dream shifts around remembered details.","A dim room where floating books spell words that dissolve into mist, as a clock ticks backward with soft sadness.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5aa53943-af3a-4c65-9dc8-35baed839fc8,6.2,6.2,6.208333,REM,neutral,0.974,0.7415,LLM,LUCIDITY_THRESHOLD,9964.0,,,0.8877,0.0318,0.0452,0.4012,"The house dissolves into a fluid corridor where I am both late for class and falling endlessly. A shadow chases me, but my feet turn to water at the threshold. Suddenly I notice: ""I am dreaming."" The school walls breathe; shadows laugh silently as I run backward, stepping through memories that shift like mist. sensory fragments echo through a changing At 6.200h, the dream shifts around remembered details.","Scene: A vast, sunlit desert with towering red sand dunes and a distant horizon under a clear blue sky.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
1304bd6f-f766-496d-962e-961bc9d002a7,6.208333,6.208333,6.216667,REM,fearful,0.98,0.673,LLM,LUCIDITY_THRESHOLD,9803.0,,,0.8968,0.0543,0.0402,0.3548,"I stand in [school_corridor], watching my shadow peel off the walls and swim toward me. The floor liquefies again as I realize I am late, the clock face melting like wax. I try to run but my feet turn into water mid-stride while a giant hand reaches down from the ceiling to grab my ankle. sensory fragments echo through a At 6.208h, the dream shifts around remembered details.","Scene: A trembling child in a dimly lit room, surrounded by floating shadowy figures that whisper fears into the air.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
a7eb065d-23be-41f6-99d0-942748fce5e8,6.216667,6.216667,6.225,REM,serene,0.98,0.6052,LLM,LUCIDITY_THRESHOLD,9275.0,,,0.9008,0.0152,0.0437,0.3401,"I stand in a familiar school corridor where light bends around flying children, yet the sky outside is solid glass. Suddenly, I realize I am dreaming while my hand turns into a bright, burning lantern. The serene glow expands, revealing floating memories of childhood home, and I can choose to step through the light or remain suspended forever. sensory fragments At 6.217h, the dream shifts around remembered details.",Scene text only.,mem::childhood_home|mem::school_corridor|mem::familiar_face|mem::flying|mem::bright_light
486c3a7e-0081-4970-a2b0-5dc36c024cbd,6.225,6.225,6.233333,REM,melancholic,0.902,0.5634,LLM,LUCIDITY_THRESHOLD,9758.0,,,0.8585,0.0847,0.0614,0.3681,"You run through a corridor where walls are made of falling schoolbooks, each page labeled with childhood home coordinates. You’re late for something important that keeps changing—now you’re being chased by your own reflection in a hallway of mirrors that stretch into infinity. Suddenly lucid, you realize the floor dissolves into liquid memory, and you’re falling upward through a sky of shattered glass while shouting at time itself to stop. At 6.225h, the dream shifts around remembered details.",Scene description generator,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
95c0fd9e-9d30-46d5-9aa8-5c14035c8010,6.233333,6.233333,6.241667,REM,anxious,0.941,0.549,LLM,BIZARRENESS_PEAK,11987.0,,,0.9116,0.0619,0.0522,0.4027,"You chase a shadowed clock through a school corridor where walls breathe, merging falling sensations into a spiraling hallway. You arrive late to a class that shifts into a mirror maze; you know this is a dream but can't stop running from the ticking time in your pocket. The floor turns to soft velvet beneath your feet as you vanish into the mirror. At 6.233h, the dream shifts around remembered details.","The anxious dreamer floats in a gray void, watching themselves dissolve while trying to scream in a lucid REM nightmare.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5a674662-6b1d-4854-af08-ec1bfdaba8bc,6.241667,6.241667,6.25,REM,fearful,0.98,0.5455,LLM,BIZARRENESS_PEAK,10639.0,,,0.9204,0.0484,0.0789,0.4133,"I sprint down the school_corridor where gravity flips; walls breathe and melt into falling water. A shadowless entity chases me through a clock tower that spins backwards in my childhood_home. Suddenly lucid, I scream at the sky but my voice fractures into a thousand late arrivals. The corridor stretches infinitely as I try to run up the wall while being chased by a face made of falling bricks. At 6.242h, the dream shifts around remembered details.","Scene: A dimly lit room where a person sits frozen in fear, eyes wide as shadows stretch unnaturally across the walls, blurring reality without breaking",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5b8c6ba0-5c6d-4769-b2a0-05a9f94f1614,6.25,6.25,6.258333,REM,curious,0.98,0.5095,LLM,BIZARRENESS_PEAK,9503.0,,,0.8948,0.064,0.0544,0.3818,"I sprint from the breathing corridor of childhood_home where gravity flips; walls melt into falling water while a shadowless entity chases me. Time spins backwards like clock tower in childhood_home. Realizing my feet are heavy, I try to fall through air but bounce instead. The door to being late opens. sensory fragments echo through a changing environment while memory traces At 6.250h, the dream shifts around remembered details.","A floating, shimmering puzzle box drifts through a misty nebula, emitting faint light as I gently rotate it in the air.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
956f02ee-3549-4267-8564-921208a44b75,6.258333,6.258333,6.266667,REM,melancholic,0.98,0.504,LLM,BIZARRENESS_PEAK,11007.0,,,0.8917,0.0179,0.0478,0.3951,"Falling through a school corridor, I am late for class. Suddenly, my childhood home dissolves into falling water while I am chased by a clock made of melting butter. I wake up briefly, realizing this is a dream, then fall back into the surreal chaos where being late means the sky turns grey and weeps forever. sensory fragments echo through At 6.258h, the dream shifts around remembered details.",Scene: A man walks in a dark room with no door. The walls are covered in shadows. A woman floats in an endless grey void.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
0530f3f7-5ba1-4c7f-909c-2e75f0516826,6.266667,6.266667,6.275,REM,melancholic,0.98,0.4993,LLM,BIZARRENESS_PEAK,11037.0,,,0.8819,0.0322,0.0328,0.4078,"The school corridor stretches infinite under a bruised violet sky; I am chronically late for a class that never ends. Students melt like chalk dust beneath my feet as I chase the falling sensation, now an active memory of childhood_home but distorted into surreal architecture. My breath is fogged glass shards; time loops in fractured geometries, each second a heavy weight pressing down on my melancholic soul. At 6.267h, the dream shifts around remembered details.","Scene text: A quiet room where a woman sits alone in the twilight, her eyes reflecting the melancholy of fading daydreams.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bf5e4731-d356-4311-8769-d4a99fea6e12,6.275,6.275,6.283333,REM,neutral,0.942,0.4989,LLM,BIZARRENESS_PEAK,12010.0,,,0.872,0.072,0.0821,0.3922,"The air in my childhood home suddenly stretched like rubber; I walked through a school corridor where walls breathed and dissolved. Falling from an unseen height, I felt chased by a giant clock face ticking backwards. Late for something impossible, I woke up inside the hallway, realizing I was reading the time with my own eyes. sensory fragments echo through At 6.275h, the dream shifts around remembered details.","A surreal landscape where a giant clock melts into the sky, with floating islands and a silent, dreamlike atmosphere.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
5e4a1ad4-33b4-4a68-a62b-ef080644159c,6.283333,6.283333,6.291667,REM,melancholic,0.98,0.4914,LLM,BIZARRENESS_PEAK,10123.0,,,0.8789,0.034,0.0628,0.387,"You stand late in the school corridor [school_corridor], but the walls breathe like lungs. Suddenly, you're falling through a house made of mirrors [childhood_home]. The floor tilts into a sea of glass shards [falling]. You chase yourself, who runs backwards into a dark hallway [being_chased]. Is this real? Or just another memory of being late? sensory fragments echo through a At 6.283h, the dream shifts around remembered details.",Scene: A woman walks backwards through a dreamy forest as twilight fades with melancholic emotions and low lucidity.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
e203d392-b232-4d49-aa5a-e8955f27bdae,6.291667,6.291667,6.3,REM,fearful,0.949,0.5434,LLM,BIZARRENESS_PEAK,10013.0,,,0.9356,0.0842,0.0119,0.4163,"The sea swallows me whole, but I see my hands turning into school lockers [school_corridor]. Time fractures as falling glass rains down from a ceiling made of breath. Suddenly lucid, I scream at the walls to stop breathing, yet they expand like hungry lungs chasing me back through the mirror-house abyss. sensory fragments echo through a changing environment while memory At 6.292h, the dream shifts around remembered details.",Scene Description: A shadowy figure looms over a crumbling cityscape. The sky is dark and stormy. The ground shakes violently beneath the viewer's feet.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6e6e5cbf-2c46-4885-bf3b-a591af018a20,6.3,6.3,6.308333,REM,fearful,0.98,0.549,LLM,BIZARRENESS_PEAK,10446.0,,,0.8754,0.0577,0.0481,0.4206,"You are running through a shifting school corridor that expands into an endless hallway of floating lockers. You check your watch; it melts into a puddle of red paint labeled ""childhood_home."" A shadowy figure chases you, its face constantly turning into your own reflection while screaming about being late. You suddenly realize you are flying over the melting floor, watching yourself fall back down through the surreal maze, knowing the figure is just part of you unraveling in the dark. At 6.300h, the dream shifts around remembered details.",A dark figure looms in a stormy void where time dissolves and fear amplifies the impossible.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
86059039-d9ff-4c8f-8e52-d99122d12242,6.308333,6.308333,6.316667,REM,curious,0.98,0.5905,LLM,LUCIDITY_THRESHOLD,10216.0,,,0.9072,0.0374,0.0315,0.4496,"You are standing in my childhood home, but the floor is made of school corridor tiles. I am being chased by a giant clock that keeps spinning backward. Suddenly, I realize I am late for a test that ends in a waterfall. The walls breathe and whisper secrets about falling. I am curious why the sky is melting into soup instead of clouds. At 6.308h, the dream shifts around remembered details.",A floating island with giant glowing mushrooms and a curious explorer standing in mid-air under twilight skies.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ec102d16-d364-445e-b062-d1c7c33cd551,6.316667,6.316667,6.325,REM,fearful,0.928,0.6237,LLM,LUCIDITY_THRESHOLD,12153.0,,,0.8945,0.0291,0.0567,0.441,"I stand in the school corridor of a collapsing house, [school_corridor], but the hallways breathe like lungs. My feet are late, [being_late], yet gravity shifts, sending me falling [falling] into the ceiling. A shadow chases me, [being_chased], its face morphing into every teacher I ever feared. The air smells of old chalk and rain; I know this is a dream, but the fear is real as my bedroom walls crumble around me. At 6.317h, the dream shifts around remembered details.",A towering shadow approaches in a narrow alley; the walls are breathing.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
66d92501-e131-429e-b51f-01bb3cf3a1d1,6.325,6.325,6.333333,REM,curious,0.957,0.6342,LLM,LUCIDITY_THRESHOLD,8382.0,,,0.884,0.0324,0.0429,0.41,"I stood in a school corridor where walls breathed slowly. Then I fell through a floor that turned into a mirror, reflecting my childhood home floating upside down in the sky. A shadow chased me across shifting geometry; I was late for a class that never began. The air tasted of rain and old books. sensory fragments echo through a At 6.325h, the dream shifts around remembered details.","Scene Description: A floating library with books that are also birds, and a curious librarian watching the sky.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
9bcdb2e0-a274-43e8-a622-9a68a221e1bc,6.333333,6.333333,6.341667,REM,anxious,0.949,0.7047,LLM,LUCIDITY_THRESHOLD,8257.0,,,0.8937,0.0541,0.0734,0.4261,"I stood on the mirror-floor, watching my childhood home drift through an inverted sky. Suddenly, I realized it was a dream—my reflection screamed while remaining silent. A school corridor stretched infinitely upward, its walls breathing like giant lungs. I felt late, running from invisible figures who dissolved into geometric patterns. Time fractured; yesterday and tomorrow collided in the same breath. At 6.333h, the dream shifts around remembered details.",Scene: A distorted hallway where every turn reveals a mirror reflecting a stranger's anxious face.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
afa5e725-4bc2-44f1-a4f6-11f062a4492e,6.341667,6.341667,6.35,REM,curious,0.956,0.7392,LLM,LUCIDITY_THRESHOLD,8380.0,,,0.8979,0.0655,0.0718,0.433,"You stand in a school corridor, but the walls breathe like living skin. You are late for class again, yet you find yourself falling through a ceiling made of melting clocks. A shadow chases you, not with anger, but with an urgent curiosity. “Why are they so interested in my time?” you wonder aloud, half-terrified, half-fascinated. sensory fragments echo through At 6.342h, the dream shifts around remembered details.",Curious REM dreamer observes a floating geometric city where gravity is optional and doors whisper secrets about forgotten memories.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
78a0dac6-4a3c-4bc7-b85d-a22a2bc1888c,6.35,6.35,6.358333,REM,fearful,0.953,0.75,LLM,LUCIDITY_THRESHOLD,8048.0,,,0.8896,0.0057,0.0405,0.4279,"You are late for school_corridor class, but falling endlessly instead. Your shadow chases you through a hallway that stretches like rubber. Suddenly lucid! You try to run in slow motion, but walls breathe hot air. You feel the childhood_home's creaky floorboards shifting under your feet. sensory fragments echo through a changing environment while memory traces keep blending into new symbols At 6.350h, the dream shifts around remembered details.",Scene: A shadowy figure looms over a trembling child in a dark room with faint whispers echoing softly.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
b3e51bd2-35f8-422d-a068-5019eb62856f,6.358333,6.358333,6.366667,REM,melancholic,0.98,0.75,LLM,LUCIDITY_THRESHOLD,8042.0,,,0.9028,0.0377,0.0423,0.4301,"I stood in the school corridor, but the walls were made of liquid falling through a dark sky. I knew I was late and being chased by the echoes of my childhood home. Suddenly, I realized the room was upside down, a lucid twist. The gravity felt wrong as I swam upward, chasing memories that dissolved like smoke. sensory fragments At 6.358h, the dream shifts around remembered details.",Scene: REM melancholic 0.98 bizarreness lucid dream.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
8cf31309-8986-4499-8823-da3ed7bb51da,6.366667,6.366667,6.375,N1,joyful,0.474,0.0,TEMPLATE,,,,n1_any_01,0.5075,0.3049,0.3221,0.4496,"I pass through short-lived scenes where objects, voices, and body sensations overlap in unstable combinations,.",A joyful dreamscape at N1 depth.,mem::familiar_face|mem::flying|mem::bright_light|mem::joy|mem::wonder
a24f1f96-ecbf-4dad-86b9-0e2fc778fb58,6.375,6.375,6.383333,N1,fearful,0.47,0.0,TEMPLATE,,,,n1_fearful_01,0.5138,0.2812,0.3081,0.4742,"The boundary of wakefulness fractures into abrupt flashes of threat: a voice near my ear,.",A fearful dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
11f79df2-a0f8-4d39-866e-92b11573a8cc,6.383333,6.383333,6.391667,N1,curious,0.503,0.0,TEMPLATE,,,,n1_curious_01,0.4533,0.2901,0.3143,0.4465,"Every small image arrives like a clue from an unknown narrative: a map corner, a.",A curious dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
6f2631b7-cf84-4532-95cd-877f32de6e08,6.391667,6.391667,6.4,N1,fearful,0.454,0.0,TEMPLATE,,,,n1_any_01,0.5244,0.2858,0.2919,0.5098,"I pass through short-lived scenes where objects, voices, and body sensations overlap in unstable combinations,.",A fearful dreamscape at N1 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
9adf02d6-9edd-4939-8434-4f857155d1c0,6.4,6.4,6.408333,N2,curious,0.497,0.0,TEMPLATE,,,,n2_any_01,0.4303,0.2759,0.3033,0.4604,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
280ddb01-4b7b-4d32-9258-2a39491ca279,6.408333,6.408333,6.416667,N2,curious,0.518,0.0,TEMPLATE,,,,n2_curious_01,0.4661,0.2576,0.2695,0.4623,"Each location presents a puzzle disguised as routine detail, such as symbols on train maps, altered room layouts, or renamed objects; I follow these anomalies from scene to scene, noticing how the dream preserves structure.",A curious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
bdbb315f-a60f-471c-962a-550b105df5c9,6.416667,6.416667,6.425,N2,anxious,0.531,0.0,TEMPLATE,,,,n2_anxious_01,0.4397,0.2637,0.3098,0.4745,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
d6c6cf24-73df-47d7-84bb-785b3c280400,6.425,6.425,6.433333,N2,fearful,0.513,0.0,TEMPLATE,,,,n2_any_01,0.4491,0.2729,0.2579,0.4893,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
808ef8db-3494-411b-89eb-044babf3fd75,6.433333,6.433333,6.441667,N2,neutral,0.527,0.0,TEMPLATE,,,,n2_neutral_01,0.415,0.2561,0.3412,0.4815,"I move through stitched-together scenes where ordinary settings recur with slight distortions, as if memory is editing itself in place; the narrative advances in stable fragments, and each transition feels smooth enough to maintain continuity.",A neutral dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
171a5eea-c1bd-41d4-806f-796c4b100be9,6.441667,6.441667,6.45,N2,anxious,0.572,0.0,LLM,NREM_BIZARRENESS,1474.0,,,0.4684,0.2782,0.2734,0.4778,"Childhood home corridor stretches like a school hallway as I run to be late. Shadows chase me down an endless stairwell. The floor drops out, yet I walk on thin air. Being chased echoes in",/no_think,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
64078953-65e0-42b2-913e-0d126ba8ce8a,6.45,6.45,6.458333,N2,anxious,0.529,0.0,TEMPLATE,,,,n2_any_01,0.4215,0.3112,0.2661,0.5072,"The narrative stays moderately coherent, blending episodic memory traces with new associations so transitions feel logical within dream context; imagery remains softer than REM but stable enough to support continuing action, mood persistence, and recognizable.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
ea857b4d-317f-4ac9-94c8-91cb31527202,6.458333,6.458333,6.466667,N2,anxious,0.539,0.0,TEMPLATE,,,,n2_anxious_01,0.463,0.2926,0.3175,0.4988,"The dream keeps looping through nearly identical corridors, conversations, and clocks that never match, producing a persistent unease rather than panic; I keep trying to resolve small inconsistencies, but every answer introduces another mismatch that.",A anxious dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
afb19ecd-2e3d-4c64-a44e-6c3c3f33fbe0,6.466667,6.466667,6.475,N2,fearful,0.524,0.0,TEMPLATE,,,,n2_fearful_01,0.4209,0.3188,0.2911,0.5411,"A low-threat dread pervades familiar places, with open doors, delayed footsteps, and messages that arrive too late; the dream never erupts, yet each scene carries a sharpened edge, making routine actions feel dangerous even when.",A fearful dreamscape at N2 depth.,mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
91bf48bf-cf84-43ff-a7da-003120fd5a39,6.475,6.475,6.483333,N2,anxious,0.581,0.0,LLM,NREM_BIZARRENESS,1881.0,,,0.4555,0.3122,0.2657,0.5142,You're running late for school; corridors stretch endlessly and walls seem to breathe. A shadow chases you while you try to catch a bus that keeps changing shape. The house door is locked but your,"A dimly lit room with flickering lights and a clock counting down, creating an eerie atmosphere of impending doom.",mem::childhood_home|mem::school_corridor|mem::falling|mem::being_chased|mem::being_late
